time,logger,level,message,exception
2012-06-26 07:45:12.5244,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Threads%2fTagCount:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Threads_2fTagCount : AbstractViewGenerator
{
	public Index_Threads_2fTagCount()
	{
		this.ViewText = @""docs.DiscussionThreads
	.SelectMany(thread => thread.Tags, (thread, tag) => new {Tag = tag, Count = 1})
results
	.GroupBy(result => result.Tag)
	.Select(g => new {Tag = g.Key, Count = g.Sum(x => ((System.Int32)(x.Count)))})

"";
		this.ForEntityNames.Add(""DiscussionThreads"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""DiscussionThreads"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(thread => (IEnumerable<dynamic>)(thread.Tags)), (Func<dynamic, dynamic, dynamic>)((thread, tag) => new { Tag = tag, Count = 1, __document_id = thread.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Tag)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { Tag = g.Key, Count = g.Sum((Func<dynamic, System.Int32>)(x => ((System.Int32)(x.Count)))) }));
		this.GroupByExtraction = result => result.Tag;
		this.AddField(""Tag"");
		this.AddField(""Count"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Threads_2fTagCount : AbstractViewGenerator
{
	public Index_Threads_2fTagCount()
	{
		this.ViewText = @""docs.DiscussionThreads
	.SelectMany(thread => thread.Tags, (thread, tag) => new {Tag = tag, Count = 1})
results
	.GroupBy(result => result.Tag)
	.Select(g => new {Tag = g.Key, Count = g.Sum(x => ((System.Int32)(x.Count)))})

"";
		this.ForEntityNames.Add(""DiscussionThreads"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""DiscussionThreads"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(thread => (IEnumerable<dynamic>)(thread.Tags)), (Func<dynamic, dynamic, dynamic>)((thread, tag) => new { Tag = tag, Count = 1, __document_id = thread.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Tag)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { Tag = g.Key, Count = g.Sum((Func<dynamic, System.Int32>)(x => ((System.Int32)(x.Count)))) }));
		this.GroupByExtraction = result => result.Tag;
		this.AddField(""Tag"");
		this.AddField(""Count"");
	}
}
",
2012-06-26 07:45:12.5244,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Raven/DocumentsByEntityName,
2012-06-26 07:45:12.5244,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Raven/DocumentsByEntityName,
2012-06-26 07:45:12.6171,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Threads/TagCount,
2012-06-26 07:45:12.6171,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Threads/TagCount,
2012-06-26 07:45:13.0283,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-06-26 07:45:13.0654,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2012-06-26 07:45:13.0654,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2012-06-26 07:45:13.0654,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Posts,
2012-06-26 07:45:13.0703,Raven.Database.Server.HttpServer,Debug,"Request #2,304: GET     - 4,415 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APosts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:13.0703,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 5,331 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-26 07:45:13.0703,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 21 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.1630,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:13.2480,Raven.Database.Server.HttpServer,Debug,"Request #2,305: GET     -   168 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AThreadViews&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:13.2480,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 5,331 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-26 07:45:13.2480,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 21 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.2578,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 167 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:13.2792,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-26 07:45:13.2792,Raven.Database.Server.HttpServer,Debug,"Request #2,306: GET     -    18 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:13.2792,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 5,331 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-26 07:45:13.2792,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 21 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.2900,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 167 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:13.2900,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 17 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.2900,Raven.Database.Server.HttpServer,Debug,"Request #2,307: POST    - 9,984 ms - HitThatLine - 200 - /multi_get/",
2012-06-26 07:45:13.2900,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 5,331 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2012-06-26 07:45:13.3115,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 21 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.3115,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 167 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:13.3212,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 17 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:13.3466,Raven.Database.Server.HttpServer,Debug,"Request #2,308: GET     -    34 ms - HitThatLine - 200 - /stats?noCache=1019322090",
2012-06-26 07:45:14.4169,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:14.4365,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-129' was found,
2012-06-26 07:45:14.4365,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-161' was found,
2012-06-26 07:45:14.4365,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-162' was found,
2012-06-26 07:45:14.4365,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 20 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
",
2012-06-26 07:45:18.6787,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"Request #2,309: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:18.6787,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Posts,
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"Request #2,310: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APosts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:18.6787,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"Request #2,311: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AThreadViews&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:18.6787,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"Request #2,312: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:18.6943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:18.7119,Raven.Database.Server.HttpServer,Debug,"Request #2,313: POST    -    34 ms - HitThatLine - 200 - /multi_get/",
2012-06-26 07:45:18.7119,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:18.7119,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:18.7119,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:18.7119,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:19.7001,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:19.7001,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-129' was found,
2012-06-26 07:45:19.7001,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-161' was found,
2012-06-26 07:45:19.7001,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-162' was found,
2012-06-26 07:45:19.7001,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
",
2012-06-26 07:45:23.8886,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-26 07:45:23.8886,Raven.Database.Server.HttpServer,Debug,"Request #2,314: GET     -     2 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:23.8886,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:23.8974,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Posts,
2012-06-26 07:45:23.8974,Raven.Database.Server.HttpServer,Debug,"Request #2,315: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APosts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:23.8974,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:23.8974,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:23.8974,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:23.8974,Raven.Database.Server.HttpServer,Debug,"Request #2,316: GET     -     3 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AThreadViews&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:23.8974,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:23.9160,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:23.9160,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:23.9160,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-26 07:45:23.9160,Raven.Database.Server.HttpServer,Debug,"Request #2,317: GET     -     2 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:23.9287,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:23.9287,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:23.9287,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:23.9287,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:23.9472,Raven.Database.Server.HttpServer,Debug,"Request #2,318: POST    -    60 ms - HitThatLine - 200 - /multi_get/",
2012-06-26 07:45:23.9472,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:23.9472,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:23.9472,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:23.9628,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:24.8857,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:24.8857,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-129' was found,
2012-06-26 07:45:24.8857,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-161' was found,
2012-06-26 07:45:24.8857,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'threadviews-162' was found,
2012-06-26 07:45:24.8857,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
",
2012-06-26 07:45:29.0410,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:DiscussionThreads,
2012-06-26 07:45:29.0410,Raven.Database.Server.HttpServer,Debug,"Request #2,319: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADiscussionThreads&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:29.0410,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:29.0410,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Posts,
2012-06-26 07:45:29.0410,Raven.Database.Server.HttpServer,Debug,"Request #2,320: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APosts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:29.0410,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:29.0556,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:29.0556,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:ThreadViews,
2012-06-26 07:45:29.0556,Raven.Database.Server.HttpServer,Debug,"Request #2,321: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AThreadViews&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:29.0556,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:29.0556,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:29.0693,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:29.0693,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserAccounts,
2012-06-26 07:45:29.0693,Raven.Database.Server.HttpServer,Debug,"Request #2,322: GET     -     1 ms - HitThatLine - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserAccounts&start=0&pageSize=0&aggregation=None",
2012-06-26 07:45:29.0693,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2012-06-26 07:45:29.0693,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Posts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:29.0693,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:ThreadViews
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2012-06-26 07:45:29.0869,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserAccounts
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-06-26 07:45:29.0869,Raven.Database.Server.HttpServer,Debug,"Request #2,323: POST    -    51 ms - HitThatLine - 200 - /multi_get/",
2012-06-26 07:45:29.0869,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:DiscussionThreads
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
